4.55,1,.1706275,211.6566,5544.069,3940.243
4.56,1,.1715272,212.1699,5540.355,3936.485
4.57,1,.1724318,212.6834,5536.596,3932.705
4.58,1,.1733415,213.1974,5532.795,3928.903
4.59,1,.1742563,213.7117,5528.95,3925.078
4.6,1,.175176,214.2263,5525.063,3921.231
4.61,1,.1760551,214.7412,5522.567,3918.38
4.62,1,.1769848,215.2565,5518.596,3914.489
4.63,1,.1779197,215.7721,5514.582,3910.576
4.64,1,.1788598,216.2881,5510.529,3906.643
4.65,1,.1798051,216.8045,5506.434,3902.688
4.66,1,.1807556,217.3212,5502.298,3898.712
4.67,1,.1816619,217.8382,5499.614,3895.773
4.68,1,.1826227,218.3556,5495.398,3891.755
4.69,1,.1835888,218.8734,5491.142,3887.718
4.7,1,.1845602,219.3915,5486.847,3883.659
4.71,1,.185537,219.91,5482.513,3879.582
4.72,1,.1865192,220.4289,5478.14,3875.483
4.73,1,.1874538,220.948,5475.275,3872.46
4.74,1,.1884466,221.4675,5470.825,3868.322
4.75,1,.1894449,221.9875,5466.337,3864.165
4.76,1,.1904487,222.5078,5461.811,3859.989
4.77,1,.1914581,223.0284,5457.249,3855.794
4.78,1,.192473,223.5494,5452.65,3851.58
4.79,1,.1934367,224.0707,5449.612,3848.477
4.8,1,.1944625,224.5925,5444.938,3844.225
4.81,1,.1954941,225.1146,5440.229,3839.954
4.82,1,.1965313,225.6371,5435.484,3835.666
4.83,1,.1975743,226.1599,5430.703,3831.36
4.84,1,.198623,226.6832,5425.888,3827.036
4.85,1,.1996167,227.2067,5422.683,3823.855
4.86,1,.2006768,227.7307,5417.796,3819.495
4.87,1,.2017426,228.255,5412.876,3815.118
4.88,1,.2028144,228.7797,5407.921,3810.723
4.89,1,.203892,229.3048,5402.934,3806.312
4.9,1,.2049756,229.8303,5397.913,3801.885
4.91,1,.2060004,230.3561,5394.547,3798.63
4.92,1,.2070957,230.8823,5389.458,3794.167
4.93,1,.208197,231.4089,5384.336,3789.688
4.94,1,.2093043,231.9359,5379.183,3785.194
4.95,1,.2104177,232.4633,5373.999,3780.684
4.96,1,.2115374,232.9911,5368.781,3776.158
4.97,1,.2125945,233.5191,5365.259,3772.831
4.98,1,.2137261,234.0477,5359.978,3768.272
4.99,1,.214864,234.5766,5354.665,3763.698
5,1,.2160081,235.1059,5349.323,3759.109
5.01,1,.2171585,235.6356,5343.949,3754.505
5.02,1,.2183152,236.1657,5338.546,3749.886
5.03,1,.2194783,236.6962,5333.114,3745.253
5.04,1,.2205626,237.227,5329.707,3742.049
5.05,1,.2217382,237.7583,5324.211,3737.383
5.06,1,.2229202,238.2899,5318.688,3732.705
5.07,1,.2241088,238.822,5313.133,3728.01
5.08,1,.2253039,239.3545,5307.551,3723.303
5.09,1,.2265057,239.8873,5301.94,3718.581
5.1,1,.227714,240.4206,5296.302,3713.846
5.11,1,.2288386,240.9541,5292.722,3710.56
5.12,1,.2300598,241.4882,5287.024,3705.795
5.13,1,.2312879,242.0227,5281.299,3701.017
5.14,1,.2325226,242.5575,5275.549,3696.226
5.15,1,.2337641,243.0928,5269.771,3691.423
5.16,1,.2350124,243.6285,5263.968,3686.607
5.17,1,.2362677,244.1646,5258.139,3681.78
5.18,1,.2374344,244.701,5254.39,3678.414
5.19,1,.238703,245.2379,5248.506,3673.558
5.2,1,.2399785,245.7752,5242.597,3668.691
5.21,1,.241261,246.313,5236.665,3663.813
5.22,1,.2425505,246.8511,5230.707,3658.923
5.23,1,.2438472,247.3897,5224.726,3654.022
5.24,1,.2451508,247.9287,5218.721,3649.111
5.25,1,.2463613,248.468,5214.815,3645.672
5.26,1,.2476788,249.0078,5208.76,3640.735
5.27,1,.2490036,249.5481,5202.682,3635.788
5.28,1,.2503355,250.0888,5196.583,3630.832
5.29,1,.2516747,250.6299,5190.461,3625.865
5.3,1,.2530212,251.1714,5184.317,3620.888
5.31,1,.2543751,251.7133,5178.153,3615.902
5.32,1,.2556309,252.2556,5174.096,3612.392
5.33,1,.2569991,252.7984,5167.885,3607.384
5.34,1,.2583748,253.3416,5161.653,3602.366
5.35,1,.2597578,253.8853,5155.403,3597.341
5.36,1,.2611484,254.4294,5149.131,3592.306
5.37,1,.2625465,254.9739,5142.841,3587.262
5.38,1,.2639522,255.5189,5136.532,3582.211
5.39,1,.265266,256.0641,5132.125,3578.492
5.4,1,.266687,256.61,5125.766,3573.415
5.41,1,.2681156,257.1563,5119.391,3568.332
5.42,1,.2695519,257.703,5112.997,3563.241
5.43,1,.270996,258.2501,5106.584,3558.143
5.44,1,.2724479,258.7977,5100.155,3553.038
5.45,1,.2739075,259.3457,5093.71,3547.926
5.46,1,.2752604,259.8941,5089.365,3544.281
5.47,1,.2767354,260.4431,5082.882,3539.153
5.48,1,.2782183,260.9924,5076.382,3534.017
5.49,1,.2797092,261.5422,5069.867,3528.875
5.5,1,.2812082,262.0925,5063.335,3523.727
5.51,1,.2827151,262.6432,5056.791,3518.574
5.52,1,.2842301,263.1944,5050.23,3513.415
5.53,1,.2856338,263.7459,5045.761,3509.715
5.54,1,.2871647,264.298,5039.167,3504.541
5.55,1,.2887037,264.8506,5032.559,3499.362
5.56,1,.2902509,265.4035,5025.936,3494.177
5.57,1,.2918064,265.957,5019.302,3488.99
5.58,1,.2933702,266.5109,5012.653,3483.796
5.59,1,.2949423,267.0653,5005.993,3478.599
5.6,1,.2965228,267.6201,4999.32,3473.397
5.61,1,.2979698,268.1754,4995.01,3469.842
5.62,1,.2995666,268.7311,4988.307,3464.627
5.63,1,.3011719,269.2874,4981.591,3459.409
5.64,1,.3027857,269.844,4974.864,3454.187
5.65,1,.3044082,270.4012,4968.126,3448.962
5.66,1,.3060391,270.9588,4961.377,3443.733
5.67,1,.3076788,271.517,4954.619,3438.502
5.68,1,.309327,272.0755,4947.85,3433.268
5.69,1,.3108372,272.6345,4943.403,3429.648
5.7,1,.3125024,273.1941,4936.608,3424.404
5.71,1,.3141765,273.7541,4929.802,3419.156
5.72,1,.3158593,274.3145,4922.988,3413.907
5.73,1,.317551,274.8755,4916.165,3408.656
5.74,1,.3192516,275.437,4909.333,3403.402
5.75,1,.3209612,275.9989,4902.493,3398.147
5.76,1,.3226798,276.5613,4895.645,3392.89
5.77,1,.3242732,277.1242,4890.81,3389.032
5.78,1,.3260092,277.6876,4883.942,3383.77
5.79,1,.3277543,278.2515,4877.066,3378.505
5.8,1,.3295086,278.8158,4870.184,3373.24
5.81,1,.3312721,279.3807,4863.295,3367.974
5.82,1,.3330447,279.946,4856.399,3362.708
5.83,1,.3348267,280.5119,4849.496,3357.439
5.84,1,.336618,281.0782,4842.587,3352.171
5.85,1,.338259,281.645,4837.951,3348.48
5.86,1,.3400686,282.2124,4831.021,3343.205
5.87,1,.3418876,282.7802,4824.087,3337.93
5.88,1,.3437161,283.3486,4817.146,3332.655
5.89,1,.345554,283.9174,4810.201,3327.38
5.9,1,.3474016,284.4868,4803.25,3322.104
5.91,1,.3492587,285.0566,4796.294,3316.829
5.92,1,.3511256,285.627,4789.334,3311.555
5.93,1,.3528378,286.1978,4784.594,3307.819
5.94,1,.3547235,286.7691,4777.617,3302.54
5.95,1,.356619,287.341,4770.637,3297.262
5.96,1,.3585244,287.9134,4763.652,3291.985
5.97,1,.3604395,288.4863,4756.664,3286.709
